"user_id","status_id","created_at","screen_name","date"
"374115730",1502306789018249984,"2022-03-11 15:33:44","NicolasdelCano","2022-03-11"
"37494271",1502270350091950080,"2022-03-11 13:08:56","gcba","2022-03-11"
"3763467682",1502349007959520000,"2022-03-11 18:21:30","DrDanielGollan","2022-03-11"
"380741459",1502420587628620032,"2022-03-11 23:05:56","pau_oliveto","2022-03-11"
"38078904",1502394317754850048,"2022-03-11 21:21:33","gabicerru","2022-03-11"
"38494089",1502367891311800064,"2022-03-11 19:36:32","jorgemacri","2022-03-11"
"389098096",1458815242486500096,"2021-11-11 15:13:51","vicky_rosso","2022-03-11"
"39276894",1494039992343089920,"2022-02-16 20:04:26","AidaAyala","2022-03-11"
"398221268",1502011597790889984,"2022-03-10 20:00:45","YoSoyMartiniano","2022-03-11"
"4020276615",1502332727340709888,"2022-03-11 17:16:48","JMilei","2022-03-11"
"404247722",1502356371601339904,"2022-03-11 18:50:46","MarianaZuvic","2022-03-11"
"40741753",1502340115120770048,"2022-03-11 17:46:10","omardemarchi","2022-03-11"
"4077587662",1469401593267180032,"2021-12-10 20:20:14","JAlperovichOk","2022-03-11"
"40858089",1502361442460359936,"2022-03-11 19:10:55","PinedoFederico","2022-03-11"
"413429807",1502348394471249920,"2022-03-11 18:19:04","bebasoria","2022-03-11"
"41354969",1498815836160620032,"2022-03-02 00:21:56","eflangan","2022-03-11"
"416721882",1498375850923899904,"2022-02-28 19:13:35","andreshibarra","2022-03-11"
"417808516",1502316974893789952,"2022-03-11 16:14:13","SilviaEdePerez","2022-03-11"
"4179135675",1502318912762889984,"2022-03-11 16:21:55","ZiliottoSergio","2022-03-11"
"4198001913",1494397063811020032,"2022-02-17 19:43:19","Nicolas_Massot","2022-03-11"
"42637609",1502320695384100096,"2022-03-11 16:29:00","SantiagoCafiero","2022-03-11"
"42848066",1502319465106589952,"2022-03-11 16:24:06","RosanaBertone","2022-03-11"
"43780902",1502357069306949888,"2022-03-11 18:53:32","edumacchiavelli","2022-03-11"
"43814969",1501769600157040128,"2022-03-10 03:59:08","FerIglesias","2022-03-11"
"4427090195",1502351452802459904,"2022-03-11 18:31:13","MindeTransporte","2022-03-11"
"4449919888",1502377805308329984,"2022-03-11 20:15:56","ditulliojuli","2022-03-11"
"4493784808",1502326121416859904,"2022-03-11 16:50:33","MindefArg","2022-03-11"
"4503140253",1501254703509819904,"2022-03-08 17:53:07","SenadorLuenzo","2022-03-11"
"450577726",1501030192696989952,"2022-03-08 03:01:00","MaruMartiniOK","2022-03-11"
"4515126989",1502332250733659904,"2022-03-11 17:14:55","CasaRosada","2022-03-11"
"4529320173",1502327872098210048,"2022-03-11 16:57:31","MoreauLeopoldo","2022-03-11"
"455184739",1500935171738060032,"2022-03-07 20:43:25","MagdalenaOdarda","2022-03-11"
"4570789301",1502189135141949952,"2022-03-11 07:46:13","SusanaMalcorra","2022-03-11"
"466887457",1502399613030089984,"2022-03-11 21:42:35","CaroGaillard","2022-03-11"
"4707533116",1502303288724750080,"2022-03-11 15:19:50","TereGarciaOK","2022-03-11"
"472996218",1502141545734030080,"2022-03-11 04:37:07","camicrescimbeni","2022-03-11"
"481432211",1502307985497890048,"2022-03-11 15:38:29","MalenaMassa","2022-03-11"
"482223923",1404857821720730112,"2021-06-15 17:46:20","estelaregidorok","2022-03-11"
"484627957",1502306791568329984,"2022-03-11 15:33:45","JosefaMendo","2022-03-11"
"4851031895",1501222647316760064,"2022-03-08 15:45:45","LuisContigiani","2022-03-11"
"48568308",1502346207275849984,"2022-03-11 18:10:22","Guillodietrich","2022-03-11"
"485988630",1501901702173189888,"2022-03-10 12:44:04","ccari_ok","2022-03-11"
"486961348",1502348946055650048,"2022-03-11 18:21:15","ClauNaj","2022-03-11"
"4869743859",1502071401561400064,"2022-03-10 23:58:23","Dip_Gutierrez","2022-03-11"
"4915799221",1502359746833120000,"2022-03-11 19:04:10","Norma_Durango","2022-03-11"
"4919962521",1501179683630720000,"2022-03-08 12:55:01","inst_PATRIAar","2022-03-11"
"500964169",1502364233744450048,"2022-03-11 19:22:00","BAProvincia","2022-03-11"
"50445713",1502417236601890048,"2022-03-11 22:52:37","fabiojquetglas","2022-03-11"
"516151851",1502409351276999936,"2022-03-11 22:21:17","MatiasRodrigTDF","2022-03-11"
"519497576",1502402095869319936,"2022-03-11 21:52:27","larroqueandres","2022-03-11"
"52439980",1502302394566149888,"2022-03-11 15:16:16","luispetri","2022-03-11"
"525264466",1501210631684430080,"2022-03-08 14:58:00","Pontifex_es","2022-03-11"
"527663666",1502276937514980096,"2022-03-11 13:35:07","ludeponti","2022-03-11"
"53108902",1502335733339620096,"2022-03-11 17:28:45","MinTrabajoAR","2022-03-11"
"535633686",1502365835616310016,"2022-03-11 19:28:22","rossi_delfina","2022-03-11"
"54414081",1502264328237380096,"2022-03-11 12:45:01","PatoBullrich","2022-03-11"
"549562216",1501762544775610112,"2022-03-10 03:31:06","mirtatundis","2022-03-11"
"56818132",1502356679731869952,"2022-03-11 18:51:59","Miguel_Boggiano","2022-03-11"
"575465762",1502345787895780096,"2022-03-11 18:08:42","dalesmm","2022-03-11"
"576528582",1502116158618569984,"2022-03-11 02:56:14","alefinocchiaro","2022-03-11"
"585843099",1501975350762480128,"2022-03-10 17:36:43","UNRepublicana","2022-03-11"
"586933252",1501983490845430016,"2022-03-10 18:09:04","sergiounac","2022-03-11"
"587699611",1502336410048630016,"2022-03-11 17:31:26","BuryaileRicardo","2022-03-11"
"588761482",1502247594809910016,"2022-03-11 11:38:31","AnaAlmironCtes","2022-03-11"
"593781032",1502349075689050112,"2022-03-11 18:21:46","mara_ruiz_malec","2022-03-11"
"594099941",1502369622884080128,"2022-03-11 19:43:25","MarisaUcedaOk","2022-03-11"
"597004473",1502112100478599936,"2022-03-11 02:40:07","DiegoMMestre","2022-03-11"
"602332762",1501299600421910016,"2022-03-08 20:51:32","gustavoposse","2022-03-11"
"60534269",1501239182836000000,"2022-03-08 16:51:27","rctagliaferro","2022-03-11"
"607590053",1502334919086799872,"2022-03-11 17:25:31","gustavovaldesok","2022-03-11"
"61631756",1502369174676519936,"2022-03-11 19:41:38","omarperotti","2022-03-11"
"62584305",1502086719318870016,"2022-03-11 00:59:15","VMoralesGorleri","2022-03-11"
"62619172",1502054549292570112,"2022-03-10 22:51:26","gladys_gonzalez","2022-03-11"
"627904763",1502268189182409984,"2022-03-11 13:00:21","produccion_arg","2022-03-11"
"63511700",1502339598885690112,"2022-03-11 17:44:07","CastagnetoC","2022-03-11"
"65360466",1502359849061029888,"2022-03-11 19:04:35","PartidoObrero","2022-03-11"
"69113673",1499747554585690112,"2022-03-04 14:04:15","anibarra","2022-03-11"
"69130622",1454600641309989888,"2021-10-31 00:06:32","fedesalvai","2022-03-11"
"69668594",1502051203907259904,"2022-03-10 22:38:08","LupeTagliaferri","2022-03-11"
"701791659575681024",1501571525262070016,"2022-03-09 14:52:04","dariomartinezpj","2022-03-11"
"703301022156984320",1502328992111549952,"2022-03-11 17:01:58","DeportesAR","2022-03-11"
"703482990",1502218151055940096,"2022-03-11 09:41:31","lorematzen","2022-03-11"
"704175163",1502117308755589888,"2022-03-11 03:00:49","LucilaLehmann","2022-03-11"
"705009982438318080",1502414843361469952,"2022-03-11 22:43:06","VZimmermannOK","2022-03-11"
"705097329687322624",1502355289248570112,"2022-03-11 18:46:28","LuciMasin","2022-03-11"
"705158078",1502130205103589888,"2022-03-11 03:52:03","FranSanchezNQN","2022-03-11"
"707334512",1502245775601900032,"2022-03-11 11:31:17","hernanlacunza","2022-03-11"
"710486602909401088",1502361040151099904,"2022-03-11 19:09:19","blancopabloda","2022-03-11"
"712343447865311232",1501705040112719872,"2022-03-09 23:42:36","FZamarbide","2022-03-11"
"714837787590176768",1502268828121769984,"2022-03-11 13:02:54","MartinSoria_","2022-03-11"
"716750606334103552",1502414046963790080,"2022-03-11 22:39:56","igon_santiago","2022-03-11"
"724991849912500224",1502228126864389888,"2022-03-11 10:21:10","UniCiudadanaAR","2022-03-11"
"730423200996274176",1502347371199429888,"2022-03-11 18:15:00","jorgeferraresi","2022-03-11"
"730926774",1502327157778899968,"2022-03-11 16:54:40","UrtubeyJM","2022-03-11"
"73197872",1502263445734919936,"2022-03-11 12:41:30","clauavruj","2022-03-11"
"738526767661649920",1501928654795719936,"2022-03-10 14:31:10","soniagtarragona","2022-03-11"
"750000545755238400",1499181595496009984,"2022-03-03 00:35:20","FtheaOficial","2022-03-11"
"750523611857969152",1501218693015030016,"2022-03-08 15:30:02","SahadJulio","2022-03-11"
"766293360",1490080852088219904,"2022-02-05 21:52:14","MBerhongaray","2022-03-11"
"768123166921220096",1501559645823030016,"2022-03-09 14:04:51","Energia_Ar","2022-03-11"
"77009449",1502357701786939904,"2022-03-11 18:56:03","horaciorlarreta","2022-03-11"
"77897441",1501990252415800064,"2022-03-10 18:35:56","juancurutchet","2022-03-11"
"779498837236916224",1501948329583780096,"2022-03-10 15:49:21","insfran_gildo","2022-03-11"
"789856765",1501990947932019968,"2022-03-10 18:38:42","cuervotinelli","2022-03-11"
"794738992315060224",1501189960019369984,"2022-03-08 13:35:51","AlmaSapag","2022-03-11"
"79533471",1501922055989649920,"2022-03-10 14:04:57","Sofiabrambilla","2022-03-11"
"79749136",1502260530500679936,"2022-03-11 12:29:55","alfonsopratgay","2022-03-11"
"816001694",1502294507873779968,"2022-03-11 14:44:56","SchiavoniH","2022-03-11"
"829043697421533184",1502350118812630016,"2022-03-11 18:25:55","mmlosardo","2022-03-11"
"836359132877828096",1500557225303020032,"2022-03-06 19:41:36","CarlosMenem_LR","2022-03-11"
"83719928",1502347873672989952,"2022-03-11 18:17:00","rlopezmurphy","2022-03-11"
"841757182257463296",1501737598091419904,"2022-03-10 01:51:58","Adriana_Ruarte","2022-03-11"
"845696348",1501999708444630016,"2022-03-10 19:13:30","HectorBaldassi","2022-03-11"
"84713190",1501598619971030016,"2022-03-09 16:39:44","SebasGalmarini","2022-03-11"
"8565932",1502270829131749888,"2022-03-11 13:10:51","Sabbatella","2022-03-11"
"867552119389401088",1502405757333029888,"2022-03-11 22:07:00","alevigo","2022-03-11"
"869269434124447744",1499368888013929984,"2022-03-03 12:59:34","JorgeFaurie","2022-03-11"
"874690053624266752",1468383201576079872,"2021-12-08 00:53:31","LauraYokoRusso","2022-03-11"
"87741293",1501316879385710080,"2022-03-08 22:00:11","rlorenzetti","2022-03-11"
"879024609227665408",1501909044092709888,"2022-03-10 13:13:14","CostaAugusto9","2022-03-11"
"879706780649082880",1501251152935099904,"2022-03-08 17:39:01","RicardoWellbach","2022-03-11"
"884268256877531136",1502007560446289920,"2022-03-10 19:44:43","MartinGrandeok","2022-03-11"
"885463077684203520",1502274627221040128,"2022-03-11 13:25:56","GladysMedinaOK","2022-03-11"
"885917555017355264",1502333557263330048,"2022-03-11 17:20:06","Danilofloresok","2022-03-11"
"890392375851438080",1479783859084410112,"2022-01-08 11:55:39","AyelenSposito","2022-03-11"
"8952422",1502239791496110080,"2022-03-11 11:07:31","danyvilar","2022-03-11"
"90401187",1502405789692080128,"2022-03-11 22:07:08","CarolinaMoises","2022-03-11"
"904467759764996097",1502301172480240128,"2022-03-11 15:11:25","delfradecarlos","2022-03-11"
"913089361599754240",1502418128285979904,"2022-03-11 22:56:10","GuilloCarnaghi","2022-03-11"
"92284311",1496317683255729920,"2022-02-23 02:55:10","JorgeTriaca","2022-03-11"
"928093098034462720",1432152441538160128,"2021-08-30 01:25:24","sapag_silvia","2022-03-11"
"931564592328781824",1502046295099419904,"2022-03-10 22:18:38","RubinsteinOk","2022-03-11"
"933770253921857536",1502293736595810048,"2022-03-11 14:41:52","FundacionAlem","2022-03-11"
"935088068",1501962638913410048,"2022-03-10 16:46:12","GustavoSaenzOK","2022-03-11"
"937301562",1502317301986589952,"2022-03-11 16:15:31","MonicaFradeok","2022-03-11"
"93763185",1501573604613489920,"2022-03-09 15:00:19","rodysuarez","2022-03-11"
"950224302",1502344933545550080,"2022-03-11 18:05:19","EstelaEDiaz","2022-03-11"
"95970921",1502288611886070016,"2022-03-11 14:21:30","pabloavelluto","2022-03-11"
"961274156",1502353279186919936,"2022-03-11 18:38:28","SoherElSukaria","2022-03-11"
"966652940982390784",1502339731673080064,"2022-03-11 17:44:38","AlejandraObeid","2022-03-11"
"989013212",1501989987859889920,"2022-03-10 18:34:53","ricardodaives","2022-03-11"
"997495791924195328",1502345810717070080,"2022-03-11 18:08:48","DipEstelaH","2022-03-11"
